status_id,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,final_time,new_reaction_count,positive_reactions,negative_reactions,interest
306,1,218,0,0,212,6,0,0,0,0,0.8003632198416076,6,218,0,0.0
307,1,77,13,4,77,0,0,0,0,0,0.7998804063610435,0,77,0,0.22077922077922077
308,1,204,4,0,198,3,3,0,0,0,0.7995767581760651,6,204,0,0.0196078431372549
309,1,405,6,0,399,6,0,0,0,0,0.7993927679622859,6,405,0,0.014814814814814815
310,1,210,0,0,204,6,0,0,0,0,0.7990836515366881,6,210,0,0.0
311,1,214,1,0,208,5,1,0,0,0,0.7990813999081979,6,214,0,0.004672897196261682
312,1,374,4,0,360,7,7,0,0,0,0.7990675684760432,14,374,0,0.0106951871657754
313,1,457,3,0,444,10,3,0,0,0,0.7988803616501349,13,457,0,0.006564551422319475
314,1,215,0,0,205,8,2,0,0,0,0.7982006915072755,10,215,0,0.0
315,3,7,5,0,7,0,0,0,0,0,0.7972765588426115,0,7,0,0.7142857142857143
316,1,38,6,3,38,0,0,0,0,0,0.7972640140553083,0,38,0,0.23684210526315788
317,1,168,1,0,168,0,0,0,0,0,0.7968378129482148,0,168,0,0.005952380952380952
318,1,277,0,0,274,2,1,0,0,0,0.7967139733812479,3,277,0,0.0
319,1,196,1,0,190,6,0,0,0,0,0.7963688308998055,6,196,0,0.00510204081632653
320,1,100,3,0,99,1,0,0,0,0,0.79588698240288,1,100,0,0.03
321,1,85,4,0,79,4,2,0,0,0,0.7949274670047969,6,85,0,0.047058823529411764
322,1,34,10,6,34,0,0,0,0,0,0.7949268236823711,0,34,0,0.47058823529411764
323,1,41,9,0,39,1,1,0,0,0,0.7943346453894208,2,41,0,0.21951219512195122
324,1,23,5,1,22,1,0,0,0,0,0.7938827113852951,1,23,0,0.2608695652173913
325,3,217,24,5,206,10,1,0,0,0,0.7938380004767019,11,217,0,0.1336405529953917
326,1,161,9,2,158,3,0,0,0,0,0.793088529850643,3,161,0,0.06832298136645963
327,1,279,0,0,276,3,0,0,0,0,0.7928739818216383,3,279,0,0.0
328,1,97,9,3,95,2,0,0,0,0,0.792543957417202,2,97,0,0.12371134020618557
329,1,489,3,0,480,6,3,0,0,0,0.7921734036999403,9,489,0,0.006134969325153374
330,1,245,4,0,242,3,0,0,0,0,0.7921045682003794,3,245,0,0.0163265306122449
331,1,270,5,0,268,2,0,0,0,0,0.7920292994765608,2,270,0,0.018518518518518517
332,1,166,11,1,165,1,0,0,0,0,0.7920112864486383,1,166,0,0.07228915662650602
333,3,121,18,3,110,11,0,0,0,0,0.7920109647874254,11,121,0,0.17355371900826447
334,1,33,9,1,33,0,0,0,0,0,0.7920077481752964,0,33,0,0.30303030303030304
335,1,72,1,0,72,0,0,0,0,0,0.7919903784697997,0,72,0,0.013888888888888888
336,1,174,0,0,173,1,0,0,0,0,0.7919810502946256,1,174,0,0.0
337,1,192,0,0,186,3,3,0,0,0,0.7919604639769999,6,192,0,0.0
338,3,286,61,5,250,30,5,1,0,0,0.7919604639769999,36,285,1,0.23076923076923078
339,1,231,0,0,230,0,1,0,0,0,0.7916355861519702,1,231,0,0.0
340,1,138,1,0,135,2,1,0,0,0,0.7916314045562024,3,138,0,0.007246376811594203
341,1,104,6,1,102,2,0,0,0,0,0.7914950202019325,2,104,0,0.0673076923076923
342,1,91,10,4,90,0,1,0,0,0,0.7907905821456798,1,91,0,0.15384615384615385
343,1,682,22,0,657,12,13,0,0,0,0.7907137051157964,25,682,0,0.03225806451612903
344,3,1379,769,69,1131,234,4,4,2,4,0.7893373167857939,248,1369,10,0.6076867295141407
345,1,629,16,1,610,16,2,1,0,0,0.788938135220584,19,628,1,0.02702702702702703
346,3,58,4,3,58,0,0,0,0,0,0.7887747313244304,0,58,0,0.1206896551724138
347,1,272,9,0,268,2,2,0,0,0,0.7883128258227048,4,272,0,0.03308823529411765
348,1,213,2,2,207,6,0,0,0,0,0.7882932044887179,6,213,0,0.018779342723004695
349,1,225,2,0,220,5,0,0,0,0,0.7878901629889532,5,225,0,0.008888888888888889
350,1,463,48,2,450,8,4,1,0,0,0.7878673250428372,13,462,1,0.1079913606911447
351,1,285,7,0,276,8,1,0,0,0,0.7878239007790956,9,285,0,0.02456140350877193
352,1,526,18,0,512,12,2,0,0,0,0.787527329140801,14,526,0,0.034220532319391636
353,1,418,4,0,406,9,3,0,0,0,0.7875266858183753,12,418,0,0.009569377990430622
354,1,515,10,0,505,9,0,1,0,0,0.787433725727847,10,514,1,0.019417475728155338
355,1,377,5,0,365,10,2,0,0,0,0.7868878666495542,12,377,0,0.013262599469496022
356,1,1186,37,1,1161,19,6,0,0,0,0.7847864539456734,25,1186,0,0.03204047217537943
357,3,591,560,49,498,84,3,4,1,1,0.7843650777567733,93,585,6,1.0304568527918783
358,1,424,8,1,411,13,0,0,0,0,0.7843136119627092,13,424,0,0.02122641509433962
359,1,119,16,0,105,0,0,0,8,6,0.7843100736893672,14,105,14,0.13445378151260504
360,1,67,9,0,66,1,0,0,0,0,0.7843100736893672,1,67,0,0.13432835820895522
361,1,439,10,3,424,15,0,0,0,0,0.7843084653833028,15,439,0,0.029612756264236904
362,2,1043,117,24,984,58,1,0,0,0,0.7832196421776335,59,1043,0,0.13518696069031638
363,1,690,10,0,667,21,2,0,0,0,0.7827677081735079,23,690,0,0.014492753623188406
364,2,84,7,1,84,0,0,0,0,0,0.7823296056015371,0,84,0,0.09523809523809523
365,1,491,16,0,478,11,2,0,0,0,0.7820233841268555,13,491,0,0.032586558044806514
366,1,63,1,0,61,0,2,0,0,0,0.780601319904621,2,63,0,0.015873015873015872
367,0,46,3,1,46,0,0,0,0,0,0.7795523826893515,0,46,0,0.08695652173913043
368,1,320,17,0,309,9,1,1,0,0,0.778594475597333,11,319,1,0.053125
369,3,51,8,6,51,0,0,0,0,0,0.778590937323991,0,51,0,0.27450980392156865
370,1,85,9,2,83,2,0,0,0,0,0.77761501720405,2,85,0,0.12941176470588237
371,1,99,13,0,98,1,0,0,0,0,0.7768266255712301,1,99,0,0.13131313131313133
372,1,213,13,1,212,1,0,0,0,0,0.7764322689242137,1,213,0,0.06572769953051644
373,1,156,12,0,154,2,0,0,0,0,0.7763155059039307,2,156,0,0.07692307692307693
374,3,204,128,4,184,17,0,2,1,0,0.7759401272684755,20,201,3,0.6470588235294118
375,1,246,8,0,241,3,2,0,0,0,0.7758693618016373,5,246,0,0.032520325203252036
376,1,225,2,0,219,6,0,0,0,0,0.7757973096899475,6,225,0,0.008888888888888889
377,3,256,427,30,191,62,1,2,0,0,0.7753653186810218,65,254,2,1.78515625
378,1,146,1,0,142,2,2,0,0,0,0.7748863651350125,4,146,0,0.00684931506849315
379,1,212,0,1,206,5,0,1,0,0,0.7744878268922284,6,211,1,0.0047169811320754715
380,1,229,3,0,225,4,0,0,0,0,0.7744865402473767,4,229,0,0.013100436681222707
381,1,66,2,0,64,1,1,0,0,0,0.774401621687171,2,66,0,0.030303030303030304
382,1,158,0,0,157,1,0,0,0,0,0.7743823220143969,1,158,0,0.0
383,1,301,7,0,288,6,6,0,1,0,0.7743774970962034,13,300,1,0.023255813953488372
384,3,88,1,0,87,1,0,0,0,0,0.7739310313326971,1,88,0,0.011363636363636364
385,3,148,54,2,126,18,4,0,0,0,0.7735337797347646,22,148,0,0.3783783783783784
386,1,398,11,0,390,4,4,0,0,0,0.7735337797347646,8,398,0,0.02763819095477387
387,1,89,4,0,86,3,0,0,0,0,0.7734276315345073,3,89,0,0.0449438202247191
388,1,151,0,0,146,3,2,0,0,0,0.7731542195035417,5,151,0,0.0
389,1,155,5,0,152,2,0,1,0,0,0.7730114019250137,3,154,1,0.03225806451612903
390,3,109,13,0,104,5,0,0,0,0,0.7730107586025879,5,109,0,0.11926605504587157
391,3,117,16,0,104,11,2,0,0,0,0.7730017520886266,13,117,0,0.13675213675213677
392,3,112,7,0,101,11,0,0,0,0,0.7730014304274138,11,112,0,0.0625
393,1,132,3,0,123,5,4,0,0,0,0.7727929939614541,9,132,0,0.022727272727272728
394,1,149,3,0,142,5,2,0,0,0,0.7727791625292993,7,149,0,0.020134228187919462
395,1,274,9,0,260,11,2,1,0,0,0.7725800542385137,14,273,1,0.032846715328467155
396,3,195,95,5,162,30,0,3,0,0,0.7722767277147483,33,192,3,0.5128205128205128
397,3,138,25,2,125,11,2,0,0,0,0.7703358239561048,13,138,0,0.1956521739130435
398,3,627,266,8,519,105,2,0,1,0,0.769894183110792,108,626,1,0.4370015948963317
399,1,289,23,0,279,7,3,0,0,0,0.7698054046160314,10,289,0,0.07958477508650519
400,1,209,10,0,204,4,1,0,0,0,0.7694184461769117,5,209,0,0.04784688995215311
401,3,162,75,6,145,16,0,1,0,0,0.7690047898571213,17,161,1,0.5
402,1,265,11,0,259,6,0,0,0,0,0.7684138982090225,6,265,0,0.04150943396226415
403,1,301,10,0,294,6,1,0,0,0,0.7684132548865967,7,301,0,0.03322259136212625
404,1,213,5,0,209,4,0,0,0,0,0.7678728640489234,4,213,0,0.023474178403755867
405,1,210,3,0,206,4,0,0,0,0,0.7643712600852852,4,210,0,0.014285714285714285
406,1,408,11,0,393,9,6,0,0,0,0.7642136460909639,15,408,0,0.02696078431372549
407,1,223,6,0,215,7,1,0,0,0,0.764144810591403,8,223,0,0.026905829596412557
408,1,359,4,0,353,5,1,0,0,0,0.7633850468065314,6,359,0,0.011142061281337047
409,1,535,2,0,485,27,0,0,23,0,0.7625165615316992,50,512,23,0.003738317757009346
410,1,362,10,0,354,8,0,0,0,0,0.7620842488615606,8,362,0,0.027624309392265192
411,3,266,165,10,215,42,3,4,2,0,0.7619735974043227,51,260,6,0.6578947368421053
412,1,156,2,0,151,5,0,0,0,0,0.7618684141877041,5,156,0,0.01282051282051282
413,3,110,21,0,102,6,1,1,0,0,0.7618455762415881,8,109,1,0.19090909090909092
414,3,446,6148,120,352,80,7,5,0,2,0.7615596194233193,94,439,7,14.053811659192824
415,2,102,1,0,102,0,0,0,0,0,0.7615435363626744,0,102,0,0.00980392156862745
416,1,161,6,0,158,3,0,0,0,0,0.7610520380293618,3,161,0,0.037267080745341616
417,1,279,8,0,273,6,0,0,0,0,0.7605058572898563,6,279,0,0.02867383512544803
418,1,288,6,0,281,5,2,0,0,0,0.7600507066736016,7,288,0,0.020833333333333332
419,1,230,8,0,221,8,1,0,0,0,0.7600500633511759,9,230,0,0.034782608695652174
420,1,271,12,0,262,6,3,0,0,0,0.7596122824404179,9,271,0,0.04428044280442804
421,1,113,2,1,107,3,2,0,1,0,0.7588322539991335,6,112,1,0.02654867256637168
422,3,256,103,16,205,47,1,2,0,1,0.7588283940645786,51,253,3,0.46484375
423,1,306,4,0,301,3,2,0,0,0,0.7588029828287595,5,306,0,0.013071895424836602
424,1,566,10,0,548,4,14,0,0,0,0.7588016961839079,18,566,0,0.0176678445229682
425,1,186,1,1,184,0,2,0,0,0,0.7587791798990048,2,186,0,0.010752688172043012
426,3,135,9,2,118,10,4,2,1,0,0.7586373273041156,17,132,3,0.08148148148148149
427,3,174,195,3,146,18,5,4,1,0,0.7582883248881181,28,169,5,1.1379310344827587
428,3,171,84,4,159,10,2,0,0,0,0.7582265659352412,12,171,0,0.5146198830409356
429,1,373,8,0,365,5,3,0,0,0,0.7578270627088184,8,373,0,0.021447721179624665
430,1,403,5,0,392,8,3,0,0,0,0.7578138745990896,11,403,0,0.01240694789081886
431,1,139,14,0,138,1,0,0,0,0,0.7564133616781195,1,139,0,0.10071942446043165
432,1,148,16,5,146,1,1,0,0,0,0.7562840538705333,2,148,0,0.14189189189189189
433,1,270,8,0,265,4,1,0,0,0,0.7560370180590255,5,270,0,0.02962962962962963
434,1,343,8,0,334,7,1,1,0,0,0.7550488748129942,9,342,1,0.023323615160349854
435,1,254,5,0,252,2,0,0,0,0,0.7546706012266229,2,254,0,0.01968503937007874
436,1,304,9,6,298,5,1,0,0,0,0.7541459717883816,6,304,0,0.049342105263157895
437,1,437,6,0,433,4,0,0,0,0,0.7530590785499899,4,437,0,0.013729977116704805
438,1,412,4,2,399,13,0,0,0,0,0.7528027145633079,13,412,0,0.014563106796116505
439,1,183,11,0,175,6,2,0,0,0,0.75273420072496,8,183,0,0.060109289617486336
440,1,353,8,2,342,9,1,1,0,0,0.752718439325528,11,352,1,0.028328611898016998
441,1,144,14,1,142,2,0,0,0,0,0.752290308251157,2,144,0,0.10416666666666667
442,1,905,10,5,876,21,8,0,0,0,0.7521774051654287,29,905,0,0.016574585635359115
443,3,151,19,2,129,18,2,1,1,0,0.7518599255482956,22,149,2,0.1390728476821192
444,1,276,4,0,264,8,3,1,0,0,0.7517106747455097,12,275,1,0.014492753623188406
445,1,227,3,4,218,8,1,0,0,0,0.7516920183951614,9,227,0,0.030837004405286344
446,3,340,1201,47,276,55,1,6,1,1,0.7514195713478344,64,332,8,3.6705882352941175
447,1,478,12,0,463,11,4,0,0,0,0.7512281829261584,15,478,0,0.02510460251046025
448,1,189,22,2,185,3,1,0,0,0,0.7508199948469874,4,189,0,0.12698412698412698
449,1,211,7,0,207,4,0,0,0,0,0.7508010168354262,4,211,0,0.03317535545023697
450,1,296,2,0,293,3,0,0,0,0,0.750762739151091,3,296,0,0.006756756756756757
451,3,113,15,1,100,9,1,1,2,0,0.7507579142328975,13,110,3,0.1415929203539823
452,1,113,2,0,109,4,0,0,0,0,0.7507495510413621,4,113,0,0.017699115044247787
453,3,133,19,2,115,13,4,1,0,0,0.750513451711093,18,132,1,0.15789473684210525
454,1,223,3,0,213,5,5,0,0,0,0.7504317497630161,10,223,0,0.013452914798206279
455,1,322,8,1,311,8,3,0,0,0,0.7504272465060355,11,322,0,0.027950310559006212
456,1,235,3,0,230,4,0,1,0,0,0.7504243515551193,5,234,1,0.01276595744680851
457,1,163,1,0,160,3,0,0,0,0,0.7504011919477905,3,163,0,0.006134969325153374
458,1,373,4,3,367,5,1,0,0,0,0.7503876821768487,6,373,0,0.01876675603217158
459,3,249,147,8,193,50,2,4,0,0,0.7503349297379329,56,245,4,0.6224899598393574
460,1,129,2,0,123,5,1,0,0,0,0.7503194899997138,6,129,0,0.015503875968992248
461,1,245,7,0,234,6,4,0,1,0,0.7503108051469654,11,244,1,0.02857142857142857
462,1,272,9,0,264,6,2,0,0,0,0.7500225967002063,8,272,0,0.03308823529411765
463,3,239,127,7,189,47,0,3,0,0,0.7500139118474579,50,236,3,0.5606694560669456
464,1,135,9,1,131,3,1,0,0,0,0.7499254550139103,4,135,0,0.07407407407407407
465,1,333,44,0,325,6,2,0,0,0,0.7499190217896522,8,333,0,0.13213213213213212
466,1,96,3,0,94,2,0,0,0,0,0.7498858906847234,2,96,0,0.03125
467,1,210,7,0,203,7,0,0,0,0,0.749871415930143,7,210,0,0.03333333333333333
468,3,154,72,6,124,24,3,2,1,0,0.7497861757087242,30,151,3,0.5064935064935064
469,1,192,8,0,189,3,0,0,0,0,0.7495549012966485,3,192,0,0.041666666666666664
470,1,152,2,0,151,1,0,0,0,0,0.7495278817547648,1,152,0,0.013157894736842105
471,1,222,3,0,216,6,0,0,0,0,0.749335850010663,6,222,0,0.013513513513513514
472,1,227,1,0,223,2,2,0,0,0,0.7489601497139949,4,227,0,0.004405286343612335
473,1,542,21,1,521,11,9,1,0,0,0.7489521081836724,21,541,1,0.04059040590405904
474,3,279,274,15,233,42,4,0,0,0,0.747581831416715,46,279,0,1.03584229390681
475,1,263,8,0,258,3,0,1,1,0,0.7475371205081218,5,261,2,0.030418250950570342
476,3,358,5498,94,294,57,1,5,1,0,0.7463543722282855,64,352,6,15.620111731843576
477,3,65,4,1,65,0,0,0,0,0,0.7459011515793083,0,65,0,0.07692307692307693
478,1,190,11,1,182,5,3,0,0,0,0.7452658706838292,8,190,0,0.06315789473684211
479,1,320,4,1,309,10,1,0,0,0,0.7451787004951331,11,320,0,0.015625
480,1,266,8,0,254,9,3,0,0,0,0.744965117449767,12,266,0,0.03007518796992481
481,3,452,19013,161,353,92,2,3,2,0,0.7449409928587994,99,447,5,42.42035398230089
482,2,123,23,0,114,0,0,3,6,0,0.7447570026450202,9,114,9,0.18699186991869918
483,3,543,4661,178,397,136,2,6,1,1,0.7447036068836786,146,535,8,8.911602209944752
484,1,278,8,0,267,9,2,0,0,0,0.7444292298690742,11,278,0,0.02877697841726619
485,3,445,432,27,315,124,2,3,0,1,0.7443787290586488,130,441,4,1.0314606741573034
486,1,196,7,8,190,2,4,0,0,0,0.7443597510470876,6,196,0,0.07653061224489796
487,3,607,383,52,446,159,1,0,0,1,0.74434559795372,161,606,1,0.7166392092257001
488,1,180,4,0,166,12,2,0,0,0,0.744014930226858,14,180,0,0.022222222222222223
489,1,236,8,0,228,8,0,0,0,0,0.7439284033605877,8,236,0,0.03389830508474576
490,2,93,2,1,90,3,0,0,0,0,0.7439213268139039,3,93,0,0.03225806451612903
491,3,48,6,0,47,1,0,0,0,0,0.7429232120702727,1,48,0,0.125
492,3,245,169,37,205,33,5,2,0,0,0.7426343603010878,40,243,2,0.8408163265306122
493,2,225,12,29,222,2,1,0,0,0,0.7426343603010878,3,225,0,0.18222222222222223
494,1,133,4,2,128,5,0,0,0,0,0.7415387822099476,5,133,0,0.045112781954887216
495,1,170,11,2,159,11,0,0,0,0,0.7415381388875218,11,170,0,0.07647058823529412
496,1,304,13,0,294,9,1,0,0,0,0.7412952846717817,10,304,0,0.04276315789473684
497,1,150,5,0,148,1,1,0,0,0,0.7407584321074503,2,150,0,0.03333333333333333
498,1,387,8,0,375,9,3,0,0,0,0.7393173898736547,12,387,0,0.020671834625323
499,3,564,20990,154,473,82,3,3,3,0,0.7388300731361099,91,558,6,37.48936170212766
500,1,261,36,1,256,5,0,0,0,0,0.736884666120486,5,261,0,0.1417624521072797
501,1,477,12,0,468,6,3,0,0,0,0.7360940228591758,9,477,0,0.025157232704402517
502,1,154,19,7,153,1,0,0,0,0,0.7349717468873649,1,154,0,0.16883116883116883
503,1,130,13,2,124,3,2,1,0,0,0.7337208064303936,6,129,1,0.11538461538461539
504,1,307,0,0,294,12,0,1,0,0,0.7331726957236107,13,306,1,0.0
505,1,113,12,5,111,2,0,0,0,0,0.7327455296328784,2,113,0,0.1504424778761062
506,1,77,4,2,77,0,0,0,0,0,0.7322759042620433,0,77,0,0.07792207792207792
507,3,38,4,0,37,0,0,1,0,0,0.7299522236600479,1,37,1,0.10526315789473684
508,1,209,9,0,206,2,0,1,0,0,0.7299470770806414,3,208,1,0.0430622009569378
509,1,99,0,3,98,1,0,0,0,0,0.726228995120721,1,99,0,0.030303030303030304
510,3,119,8,2,113,5,1,0,0,0,0.7252350619728576,6,119,0,0.08403361344537816
511,1,182,2,21,180,2,0,0,0,0,0.7252312020383028,2,182,0,0.12637362637362637
512,1,155,1,4,148,4,0,0,3,0,0.7252305587158769,7,152,3,0.03225806451612903
513,3,86,0,0,76,4,0,0,6,0,0.7245859496452237,10,80,6,0.0
514,3,124,0,0,114,4,0,0,6,0,0.724377513179264,10,118,6,0.0
515,3,221,1,0,211,0,8,0,2,0,0.7243746182283479,10,219,2,0.004524886877828055
516,1,52,0,0,52,0,0,0,0,0,0.724374296567135,0,52,0,0.0
517,3,38,7,1,38,0,0,0,0,0,0.7241340156410981,0,38,0,0.21052631578947367
518,1,2,0,37,2,0,0,0,0,0,0.7241057094543629,0,2,0,18.5
519,1,347,0,1,335,12,0,0,0,0,0.7240095327517055,12,347,0,0.002881844380403458
520,1,99,0,30,97,2,0,0,0,0,0.7239693251000929,2,99,0,0.30303030303030304
521,1,210,0,6,202,4,0,0,4,0,0.7239410189133576,8,206,4,0.02857142857142857
522,1,178,0,0,171,7,0,0,0,0,0.7233871183047424,7,178,0,0.0
523,1,149,0,1,143,5,1,0,0,0,0.7233864749823167,6,149,0,0.006711409395973154
524,1,77,0,1,73,0,0,0,4,0,0.723178038516357,4,73,4,0.012987012987012988
525,0,169,0,57,166,2,0,1,0,0,0.7231732135981634,3,168,1,0.33727810650887574
526,0,237,0,0,229,2,6,0,0,0,0.7231719269533119,8,237,0,0.0
527,1,86,0,3,85,1,0,0,0,0,0.723171283630886,1,86,0,0.03488372093023256
528,1,120,0,2,119,1,0,0,0,0,0.7230725336385255,1,120,0,0.016666666666666666
529,1,234,0,0,224,6,0,0,4,0,0.7226112714592258,10,230,4,0.0
530,1,280,0,1,277,3,0,0,0,0,0.7225672038730583,3,280,0,0.0035714285714285713
531,1,319,5,0,308,5,0,0,6,0,0.7225549807469681,11,313,6,0.01567398119122257
532,3,171,0,0,162,3,0,0,6,0,0.7222735271856799,9,165,6,0.0
533,1,251,5,0,249,0,0,0,2,0,0.7217945736396706,2,249,2,0.0199203187250996
534,3,135,0,0,128,4,1,0,2,0,0.7217936086560319,7,133,2,0.0
535,1,1,0,37,1,0,0,0,0,0,0.721761120873529,0,1,0,37.0
536,1,1,0,1,1,0,0,0,0,0,0.7216980752758003,0,1,0,1.0
537,1,264,2,0,261,3,0,0,0,0,0.7216392112738396,3,264,0,0.007575757575757576
538,1,218,2,5,214,0,0,0,4,0,0.7216224848907686,4,214,4,0.03211009174311927
539,1,52,0,4,52,0,0,0,0,0,0.7216163733277235,0,52,0,0.07692307692307693
540,3,41,0,3,39,1,0,0,1,0,0.7215671591621498,2,40,1,0.07317073170731707
541,1,67,0,1,66,1,0,0,0,0,0.7215250215432597,1,67,0,0.014925373134328358
542,1,266,9,1,237,1,0,0,28,0,0.7213841339320092,29,238,28,0.03759398496240601
543,1,165,0,0,156,5,0,0,4,0,0.7212519311735069,9,161,4,0.0
544,3,70,0,0,66,0,0,0,4,0,0.7212471062553134,4,66,4,0.0
545,1,247,1,0,239,8,0,0,0,0,0.7211441746671852,8,247,0,0.004048582995951417
546,1,379,0,0,373,3,0,0,3,0,0.7211316298798821,6,376,3,0.0
547,1,305,1,0,284,8,0,0,13,0,0.7211313082186691,21,292,13,0.003278688524590164
548,1,26,0,0,23,0,3,0,0,0,0.7211129735295339,3,26,0,0.0
549,1,28,0,0,27,1,0,0,0,0,0.7211004287422307,1,28,0,0.0
550,1,37,0,0,35,2,0,0,0,0,0.720839883159781,2,37,0,0.0
551,1,46,0,0,46,0,0,0,0,0,0.7207845574311621,0,46,0,0.0
552,1,164,2,13,150,8,0,1,5,0,0.7206751926187758,14,158,6,0.09146341463414634
553,1,282,0,0,278,4,0,0,0,0,0.7206742276351371,4,282,0,0.0
554,2,61,5,0,54,0,0,0,7,0,0.7205986372501054,7,54,7,0.08196721311475409
555,1,68,3,0,68,0,0,0,0,0,0.7205973506052539,0,68,0,0.04411764705882353
556,1,73,1,17,66,4,0,0,3,0,0.7204049971999391,7,70,3,0.2465753424657534
557,1,641,0,0,628,11,2,0,0,0,0.7202573547032177,13,641,0,0.0
558,1,122,0,0,115,7,0,0,0,0,0.7201988123624697,7,122,0,0.0
559,1,654,1,50,617,32,0,0,5,0,0.720165359596328,37,649,5,0.0779816513761468
560,1,245,2,0,239,3,0,0,3,0,0.7201222569937994,6,242,3,0.00816326530612245
561,1,173,0,0,173,0,0,0,0,0,0.7199826560274004,0,173,0,0.0
562,1,64,0,1,64,0,0,0,0,0,0.7198462716731304,0,64,0,0.015625
563,1,495,9,227,443,42,0,0,10,0,0.7197610314517118,52,485,10,0.4767676767676768
564,1,144,0,0,137,2,0,0,5,0,0.7196944475806413,7,139,5,0.0
565,1,476,3,212,452,16,0,0,8,0,0.7195207505256749,24,468,8,0.45168067226890757
566,1,4,0,41,4,0,0,0,0,0,0.7194763612782945,0,4,0,10.25
567,1,48,0,1,43,1,0,0,4,0,0.719238010319535,5,44,4,0.020833333333333332
568,2,77,1,38,76,1,0,0,0,0,0.7190398670123881,1,77,0,0.5064935064935064
569,1,199,0,5,179,1,0,0,19,0,0.7190173507274851,20,180,19,0.02512562814070352
570,2,43,0,1,42,1,0,0,0,0,0.7189144191393568,1,43,0,0.023255813953488372
571,1,30,0,0,30,0,0,0,0,0,0.7188510518804153,0,30,0,0.0
572,1,190,1,0,168,5,0,0,17,0,0.7188278922730865,22,173,17,0.005263157894736842
573,1,96,0,5,90,0,0,0,6,0,0.7187384704559001,6,90,6,0.052083333333333336
574,1,295,3,10,243,1,0,0,51,0,0.718615595872572,52,244,51,0.04406779661016949
575,1,102,0,1,87,2,0,0,13,0,0.718514915912934,15,89,13,0.00980392156862745
576,1,52,0,2,46,0,0,0,6,0,0.7185094476723147,6,46,6,0.038461538461538464
577,1,71,0,5,61,0,0,0,10,0,0.7176161944840892,10,61,10,0.07042253521126761
578,1,95,1,2,73,1,0,0,21,0,0.7175447856948252,22,74,21,0.031578947368421054
579,1,132,10,1,124,5,1,0,2,0,0.7174177295157294,8,130,2,0.08333333333333333
580,3,63,14,0,63,0,0,0,0,0,0.717065510487603,0,63,0,0.2222222222222222
581,1,187,6,0,182,5,0,0,0,0,0.716621296352587,5,187,0,0.03208556149732621
582,1,124,2,0,119,3,2,0,0,0,0.7165061416383686,5,124,0,0.016129032258064516
583,3,296,80,5,242,44,5,3,1,1,0.7155672125579111,54,291,5,0.28716216216216217
584,3,268,46,0,231,32,3,1,0,1,0.7152404047656039,37,266,2,0.17164179104477612
585,1,156,4,0,152,3,0,1,0,0,0.7141911458891215,4,155,1,0.02564102564102564
586,1,148,26,0,144,4,0,0,0,0,0.7124422738745798,4,148,0,0.17567567567567569
587,1,195,14,0,190,5,0,0,0,0,0.7124393789236637,5,195,0,0.07179487179487179
588,1,229,7,0,220,5,4,0,0,0,0.7123708650853158,9,229,0,0.03056768558951965
589,3,111,4,0,105,6,0,0,0,0,0.712023470975383,6,111,0,0.036036036036036036
590,3,169,34,1,148,17,4,0,0,0,0.7114486623879293,21,169,0,0.20710059171597633
591,1,127,6,0,124,3,0,0,0,0,0.7105303196250974,3,127,0,0.047244094488188976
592,3,139,27,0,125,12,2,0,0,0,0.7105020134383622,14,139,0,0.19424460431654678
593,2,60,8,4,58,2,0,0,0,0,0.7096573310932847,2,60,0,0.2
594,3,109,5,1,104,5,0,0,0,0,0.7095949288179819,5,109,0,0.05504587155963303
595,1,148,4,0,144,4,0,0,0,0,0.7091954255915591,4,148,0,0.02702702702702703
596,0,46,3,1,44,2,0,0,0,0,0.7086872008751758,2,46,0,0.08695652173913043
597,3,93,14,4,89,4,0,0,0,0,0.708615470424699,4,93,0,0.1935483870967742
598,1,164,17,1,156,7,1,0,0,0,0.7077035608861252,8,164,0,0.10975609756097561
599,0,33,4,4,31,1,1,0,0,0,0.7076797579563705,2,33,0,0.24242424242424243
600,1,153,19,1,147,3,2,1,0,0,0.7073420136828247,6,152,1,0.13071895424836602
601,1,173,1,58,172,0,0,0,1,0,0.707314994140941,1,172,1,0.34104046242774566
602,1,168,1,1,160,6,2,0,0,0,0.7069492653418727,8,168,0,0.011904761904761904
603,3,51,10,1,51,0,0,0,0,0,0.7067726733359903,0,51,0,0.21568627450980393
